Source,Target,Effect,SE,|Effect|/SE,P_empirical,p.adjusted
D9Mit151,BV.TV,-0.588672258793026,0.115186571291641,5.11059798196933,0,0
D4Mit42,cort.thick,0.509331640267882,0.0996791885597092,5.10970893350305,0,0
D1Mit386,ROI.L2.4.BMD,0.22338150318195,0.0438451586364765,5.09478150219554,0,0
D9Mit1006,endo.c,-0.605941380682988,0.118954339347999,5.09389891957047,0,0
D18Mit9,ROI.L2.4.BMD,0.245370648887189,0.0482141639266239,5.0891818690585,0,0
D18Mit9,Tb.Th,0.38713217141569,0.0761093969186825,5.08652265145805,0,0
D9Mit12,peri.c,-0.597391075114445,0.117468864105685,5.08552695782418,0,0
D18Mit9,BV.TV.TRABECULAR,0.337048675423232,0.0663791790336007,5.07762645350916,0,0
D1Mit14,D4Mit42,-0.919654317640286,0.18114514429635,5.07689191014553,0,0
D1Mit17,endo.c,-0.615652077988948,0.121405716143899,5.07103040567901,0,0
D9Mit12,TV,-0.623908579547956,0.123360217537353,5.05761575330426,0,0
D7Mit75,cort.thick,0.512805426777529,0.101397187127738,5.05739302345251,0,0
D15MIT143,Tb.Th,0.344063068682909,0.0681206327934348,5.05079084814474,0,0
D4Mit111,pQCT.fem.dens,0.517426524756346,0.102477176855201,5.04918793271855,0,0
D17Mit76,BV.TV,0.497774492357701,0.0986499289614381,5.04586772234048,0,0
D13Mit16,Final.IGF.1,0.244063865635766,0.048530899385501,5.0290406468066,0,0
D1Mit17,BV.TV.TRABECULAR,0.324604096573064,0.0647941933139183,5.0097714003538,0,0
D1Mit236,BV.TV.TRABECULAR,0.36916912011221,0.0739791622248312,4.99017708514004,0,0
D7Mit75,BV.TV.TRABECULAR,0.31016969363748,0.0621930362159908,4.98720938081056,0,0
D15Mit67,endo.c,0.427648795372093,0.0858134693161695,4.98346936419121,0,0
D4Mit111,peri.c,0.573610765478526,0.115155168222752,4.98119862383385,0,0
D9Mit12,BV.CORTICAL,-0.570064386347122,0.11469826950987,4.97012194502262,0,0
D11Mit2,BV.TV.TRABECULAR,0.325397839599122,0.0656089242147892,4.95965820951189,0,0
D18Mit9,Final.IGF.1,0.253822707173968,0.0511864639749341,4.95878573089684,0,0
D3Mit57,TV,0.569731867823351,0.114900055397482,4.95849950509109,0,0
D17MIT175,Tb.Th,-0.347508279661248,0.0701794119688817,4.9517126164485,0,0
D13Mit88,TV,-0.608295151813579,0.122873666043541,4.95057379990619,0,0
D15MIT143,ROI.L2.4.BMD,0.213555403400419,0.0431530799207946,4.94878705743343,0,0
D9Mit259,endo.c,-0.604088336312873,0.122220015719847,4.942630163766,0,0
D8Mit200,pQCT.fem.dens,0.494147053821291,0.100215021874444,4.93086809321253,0,0
D3Mit57,peri.c,0.538977433919122,0.109313636167354,4.93055992661311,0,0
D9Mit12,BMD.g.cm2,-0.528886541475301,0.107757791880766,4.90810485482584,0,0
D9Mit151,cort.thick,-0.515575314611313,0.105099599841661,4.90558779850786,0,0
D8MIT75,Tb.N,0.178712514230977,0.0364379742842875,4.90456776868742,0,0
D4Mit111,TV,0.592949361120196,0.120969394136546,4.90164777093036,0,0
D16Mit60,Tb.N,0.207805254013295,0.0424173126269795,4.89906694091509,0,0
D16Mit60,C.Th,0.413249190295988,0.0843755710384414,4.89773503408602,0,0
sex,Tb.N,-0.167631130162189,0.0342405790982332,4.89568618805395,0,0
D17Mit39,pQCT.fem.dens,0.424209706698549,0.0869423120116082,4.87920894767453,0,0
D7Mit75,ROI.L2.4.BMD,0.220351800882109,0.0451790826586612,4.8772969240416,0,0
D13Mit16,D17Mit76,-0.75512436903675,0.154826763559454,4.87722117078796,0,0
D16Mit60,Final.IGF.1,0.198029737015029,0.0406142283889474,4.87587096616909,0,0
D1Mit386,Tb.Th,0.337498843098366,0.0692646981401326,4.87259530699977,0,0
D15Mit67,D5Mit200,-1.40190114514154,0.287828242962154,4.87061704130916,0,0
D18Mit9,C.Th,0.518145608836672,0.106386365885408,4.8704136523921,0,0
D13Mit88,peri.c,-0.569185409864432,0.117051188942866,4.86270506950817,0,0
D8MIT75,C.Th,0.352562810687697,0.0725058247015705,4.86254465953354,0,0
D1Mit236,ROI.L2.4.BMD,0.261471580686062,0.0538146032768753,4.85874771464532,0,0
D18Mit123,Tb.Th,0.35104245004551,0.0722818978956723,4.85657488617947,0,0
D18Mit9,Tb.N,0.25971430233212,0.0534860818869811,4.85573616854025,0,0
D18Mit123,ROI.L2.4.BMD,0.222295975522673,0.0457888276317546,4.85480819274156,0,0
D13Mit16,D8Mit292,-0.916506542623616,0.189012628478412,4.84891697449885,0,0
D18Mit9,BMD.g.cm2,0.548899812363391,0.113299084379092,4.84469768993722,0,0
D9Mit253,BV.CORTICAL,-0.527541025990254,0.108919156565251,4.84341820691768,0,0
D17MIT175,ROI.L2.4.BMD,-0.214915218966149,0.044447566401523,4.83525277907644,0,0
D18Mit123,BV.TV.TRABECULAR,0.304788058205989,0.0630380036143844,4.83498906580919,0,0
sex,C.Th,-0.328275027470819,0.0681221901891503,4.81891475537296,0,0
D7Mit75,Tb.Th,0.343464719654861,0.0713221841815398,4.81567865028675,0,0
D2MIT285,pQCT.fem.dens,0.545977525634544,0.113571328413207,4.807353521904,0,0
D13Mit125,endo.c,-0.598251004440426,0.124448022831644,4.80723591125072,0,0
D16Mit60,BV.TV,0.451534057143131,0.0939629198402954,4.80544940398387,0,0
D8Mit292,cort.thick,0.500612564736342,0.104181264973461,4.80520720173504,0,0
D7Mit75,pQCT.fem.dens,0.547934090744559,0.114057172209764,4.80403012041055,0,0
D11Mit2,ROI.L2.4.BMD,0.228978561849173,0.0477278010456423,4.79759295070393,0,0
D3Mit57,endo.c,0.552729420900877,0.115331867251536,4.79251254725104,0,0
D1Mit236,Tb.Th,0.406931907629905,0.0850065102987827,4.78706755752721,0,0
D18Mit9,BV.CORTICAL,0.576886355599973,0.120591591046356,4.78380250724296,0,0
D18Mit123,BMD.g.cm2,0.475111646418957,0.0993204683151346,4.78362269609395,0,0
D18Mit123,BV.CORTICAL,0.504686226110691,0.105707808804283,4.77435141092661,0,0
D13Mit125,pQCT.fem.dens,0.597824799907354,0.125624937144465,4.75880675840557,0,0
D1Mit17,ROI.L2.4.BMD,0.223944299928344,0.0471084076817703,4.75380746131661,0,0
D9Mit253,BMD.g.cm2,-0.485667312487072,0.102318901263503,4.74660406327398,0,0
D16Mit60,BV.TV.TRABECULAR,0.24972914746959,0.0527195407672264,4.73693707940711,0,0
D16Mit60,cort.thick,0.405657099394784,0.0857635352544471,4.72994843544243,0,0
D11Mit213,BV.TV.TRABECULAR,0.32906510209729,0.0695843874354415,4.72900767291495,0,0
D9Mit259,Tb.Th,-0.351980634807913,0.0744510350236596,4.72767953724294,0,0
D15MIT143,BV.TV.TRABECULAR,0.280622138546394,0.0594103048021643,4.72345899387089,0,0
D11Mit2,Tb.Th,0.355183319981825,0.0753930589279285,4.71108779816667,3.30687830687831e-05,0.00330687830687831
D18Mit123,Final.IGF.1,0.228493485465869,0.0486056058039252,4.70096980968842,0,0
D9Mit90,BV.CORTICAL,-0.524690809283124,0.111637903531585,4.6999342757693,0,0
D3Mit57,STIFFNESS,0.484564310608446,0.103269322207545,4.6922387041003,0,0
D17Mit39,D9Mit151,-0.712765118834055,0.152181326998759,4.68365687756073,0,0
D9Mit259,ROI.L2.4.BMD,-0.220780096591717,0.0471734357784132,4.68017842984307,3.30687830687831e-05,0.00330687830687831
D3Mit57,body.weight,0.415882725063542,0.0891670939772028,4.66408297628125,0,0
D17MIT175,pQCT.fem.dens,0.520042807510666,0.111782794078282,4.65226166333323,0,0
D16Mit60,ROI.L2.4.BMD,0.17784364609059,0.038305907427666,4.64272113710964,3.30687830687831e-05,0.00330687830687831
D10Mit126,Final.IGF.1,-0.228160593892341,0.0491911079341038,4.63824872979043,0,0
D17Mit39,BV.CORTICAL,-0.504704810456752,0.108854922324537,4.63649047446877,0,0
D18Mit147,Tb.Th,0.32759573574271,0.0706638490334706,4.63597355965624,3.30687830687831e-05,0.00324074074074074
D9Mit90,BMD.g.cm2,-0.485076939582285,0.104876941211255,4.6252010592604,0,0
D10Mit126,C.Th,-0.471501536715514,0.102017427972988,4.62177439760935,0,0
D1Mit17,Tb.Th,0.343811694721655,0.0743958919283587,4.62138010325539,3.30687830687831e-05,0.00330687830687831
D18Mit147,ROI.L2.4.BMD,0.206890983993805,0.0447705220400215,4.62114298798795,3.30687830687831e-05,0.00324074074074074
D9Mit1006,Tb.Th,-0.339036767196776,0.0734027970963173,4.61885351251534,3.30687830687831e-05,0.00330687830687831
D10Mit126,Tb.N,-0.236761455073955,0.0512731161240318,4.61765293338558,0,0
D3Mit57,Femur.Length,0.434372958318058,0.0941203269325107,4.61508127388387,0,0
D10Mit77,BMD.g.cm2,-0.487635274777233,0.105749894584097,4.61121286876974,0,0
D2MIT206,BMD.g.cm2,0.485704161948324,0.105331459012403,4.61119751404117,0,0
D1Mit14,D1Mit540,-0.901663582741116,0.195580778296864,4.61018506313804,0,0
D18Mit123,C.Th,0.465505212403542,0.101018070340356,4.60813803743366,0,0
D14Mit75,BV.TV,0.511997162350109,0.111115954062203,4.60777362415022,0,0
D15Mit67,BV.CORTICAL,0.505646555512213,0.109779482747851,4.60602056828431,0,0
D1Mit7,Tb.N,0.213154769940658,0.0462850092361181,4.60526579682142,0,0
D4Mit42,pQCT.fem.dens,0.517141138133756,0.112338459821347,4.60342022630692,0,0
D2Mit395,Final.IGF.1,0.166091244412283,0.0360978459955045,4.6011400356954,3.30687830687831e-05,0.00330687830687831
D4Mit42,pctFat,0.302730788274135,0.0658304389062016,4.59864453745296,0,0
D10Mit126,BV.TV.TRABECULAR,-0.29452790835674,0.0640907525576396,4.59548213436655,3.30687830687831e-05,0.00330687830687831
D19Mit40,body.weight,-0.415748367726058,0.090509488821536,4.59342300060736,0,0
D18Mit123,Tb.N,0.23325947327155,0.050786841430011,4.59291160276236,0,0
D19Mit40,STIFFNESS,-0.481271578253025,0.104786913139698,4.59285958363343,0,0
D2MIT206,Tb.Th,0.325223420374116,0.0708143239252295,4.59262197740542,3.30687830687831e-05,0.00330687830687831
D19Mit40,Femur.Length,-0.438999876371724,0.0955910991806412,4.59247649765104,0,0
D2Mit395,C.Th,0.344228203872482,0.0749953900155628,4.58999151549247,0,0
D19Mit40,pctFat,-0.306958875243533,0.0668761575893846,4.58995980493139,0,0
D8MIT75,Final.IGF.1,0.211201212342999,0.0460162140064477,4.58971292843445,3.30687830687831e-05,0.00330687830687831
D2MIT285,BMD.g.cm2,0.487210464401041,0.106162043936146,4.58930938343731,0,0
D16Mit60,Tb.Th,0.277546011130132,0.0604779248544098,4.58921187852056,3.30687830687831e-05,0.00330687830687831
D7Mit75,D1Mit236,-0.684510460292464,0.14922653074189,4.5870560475364,0,0
D13Mit125,cort.thick,0.456927429815765,0.0996142225816626,4.58696979180037,0,0
D2Mit395,Tb.N,0.172925060615277,0.0377018944118264,4.58664115724205,0,0
D2MIT206,BV.CORTICAL,0.51415591792792,0.112106988368543,4.58629676356723,0,0
D8Mit292,BV.TV,0.523264328030954,0.114220766465128,4.58116631699112,0,0
D17MIT175,BV.TV.TRABECULAR,-0.280169561815154,0.0611624873003592,4.58074179421916,3.30687830687831e-05,0.00330687830687831
D14Mit75,cort.thick,0.464653309257219,0.101458240566586,4.57974932999427,0,0
D18Mit147,BV.TV.TRABECULAR,0.282094752869288,0.0616567331837508,4.57524650273933,3.30687830687831e-05,0.00324074074074074
D3Mit57,pctFat,0.301001728639413,0.0658186567659949,4.57319768328856,0,0
D1Mit236,endo.c,-0.548953726555196,0.120042953269935,4.57297751847866,0,0
D9Mit12,Tb.Th,-0.304046801736313,0.0665257406433457,4.57036327286234,3.30687830687831e-05,0.00330687830687831
D9Mit259,BV.TV.TRABECULAR,-0.296761055853463,0.0649766470746373,4.56719558817154,3.30687830687831e-05,0.00330687830687831
D1Mit7,C.Th,0.420500015233988,0.0920749843846988,4.56693007383087,0,0
D2MIT206,ROI.L2.4.BMD,0.204888777161954,0.0448665081429524,4.56663078189958,3.30687830687831e-05,0.00330687830687831
D19MIT88,pctFat,-0.306246412539643,0.0671125977581667,4.56317327550292,0,0
D18Mit147,BMD.g.cm2,0.479208039459121,0.105115892758049,4.55885429772393,0,0
D19MIT88,Femur.Length,-0.437278771965869,0.095922257107898,4.55867892551774,0,0
D14Mit75,Tb.N,0.228131545803804,0.0500949718858135,4.55398091297082,0,0
D19MIT88,body.weight,-0.41330379131186,0.0908146663289092,4.55106876476285,0,0
D14Mit75,C.Th,0.453015475256638,0.0996420130591909,4.54643037959832,0,0
D19MIT88,STIFFNESS,-0.477875844134352,0.105134126361315,4.54539225914177,0,0
D8Mit292,TV,-0.564034708587226,0.12409058301175,4.54534659196355,0,0
D2Mit395,BV.TV.TRABECULAR,0.212940412246054,0.0468535778522585,4.54480579727572,3.30687830687831e-05,0.00330687830687831
D10Mit126,ROI.L2.4.BMD,-0.211889479009655,0.0466307753076597,4.54398361622028,3.30687830687831e-05,0.00330687830687831
D7Mit75,BMD.g.cm2,0.476037844378889,0.104952426935928,4.53574879854378,0,0
D19Mit40,peri.c,-0.500901793429739,0.110435597940889,4.53569141444633,0,0
D4Mit42,Femur.Length,0.426621115866165,0.0940625734085726,4.53550334002753,0,0
D10Mit77,BV.CORTICAL,-0.509942811393383,0.112580364599732,4.52958926902069,0,0
D18Mit147,BV.CORTICAL,0.505849624730952,0.111877957286696,4.52144137235786,0,0
D4Mit15,D3Mit57,-1.17242075918126,0.259348585689129,4.52063679493745,0,0
D19Mit40,TV,-0.524047669983856,0.115988024980259,4.51811874607785,0,0
D11MIT30,BMD.g.cm2,0.432670824084357,0.0958461851701645,4.51422060581959,0,0
D9Mit12,ROI.L2.4.BMD,-0.190200746036965,0.0421555458258405,4.51187957149819,3.30687830687831e-05,0.00330687830687831
D10Mit126,Tb.Th,-0.332363778011072,0.0736653236208366,4.5118077498958,3.30687830687831e-05,0.00330687830687831
D8Mit200,cort.thick,0.508716874971694,0.112805924414203,4.5096645199571,0,0
D13Mit125,BV.TV,0.492537913407856,0.109219127501653,4.50963054434217,0,0
D11Mit2,endo.c,-0.528666730930975,0.117280814885616,4.50770001424856,0,0
D7Mit75,BV.CORTICAL,0.502922881517472,0.111711988685162,4.50195979354427,0,0
D2MIT206,BV.TV.TRABECULAR,0.277940054766843,0.0617909266543924,4.49807228691376,3.30687830687831e-05,0.00330687830687831
D13Mit16,BV.TV.TRABECULAR,0.283553640801841,0.0630483220456969,4.49740185942338,3.30687830687831e-05,0.00330687830687831
D9Mit1006,ROI.L2.4.BMD,-0.211168182856453,0.0470436986861717,4.48876658838317,3.30687830687831e-05,0.00330687830687831
D10Mit77,D5Mit95,-1.56472124110453,0.348671751327482,4.48766278067335,0,0
D2Mit395,ROI.L2.4.BMD,0.152743402099522,0.0340428026426454,4.48680455904004,3.30687830687831e-05,0.00330687830687831
D15Mit67,BMD.g.cm2,0.462643596010088,0.103141200404951,4.48553627642171,0,0
D4MIT104,Tb.N,0.203879898412204,0.045453755712303,4.48543569650548,3.30687830687831e-05,0.00330687830687831
D18Mit64,BV.TV.TRABECULAR,0.281542367740592,0.0627741956966148,4.48500159366876,3.30687830687831e-05,0.00327380952380952
D17Mit39,BMD.g.cm2,-0.480468783629164,0.10715345510329,4.48393178890985,0,0
D14Mit75,Final.IGF.1,0.214914797397721,0.0479438730067825,4.4826332108655,3.30687830687831e-05,0.00330687830687831
D4MIT104,C.Th,0.405243271217796,0.0904129402054587,4.4821379583155,3.30687830687831e-05,0.00330687830687831
D18Mit64,ROI.L2.4.BMD,0.204487835976836,0.0456388559957904,4.480564455772,3.30687830687831e-05,0.00327380952380952
D2MIT285,BV.CORTICAL,0.506080504199311,0.112999677988454,4.47860129522691,0,0
D17Mit20,pQCT.fem.dens,0.381987458093978,0.0853575887568675,4.47514349523193,0,0
D18Mit64,Tb.Th,0.322264568021066,0.0720744587722328,4.47127281301515,3.30687830687831e-05,0.00327380952380952
D8Mit292,peri.c,-0.528520641507677,0.118207114250734,4.47114071651059,3.30687830687831e-05,0.00330687830687831
D16Mit60,pQCT.fem.dens,0.430931823837908,0.0964156266933447,4.46952261388614,0,0
D3Mit230,endo.c,0.532515697513187,0.119246209785164,4.46568237659357,0,0
D4Mit42,body.weight,0.396679192846662,0.0890205918114515,4.45603859483254,0,0
D18Mit9,BV.TV,0.494601449022606,0.111109268110409,4.45148687804442,0,0
D2Mit395,Tb.Th,0.239238301018596,0.0537466337580102,4.45122390540303,3.30687830687831e-05,0.00330687830687831
D4MIT104,Final.IGF.1,0.193531336103172,0.0435116620015377,4.4478038116846,3.30687830687831e-05,0.00330687830687831
D4MIT104,BV.TV,0.447973689967026,0.100756039149684,4.44612247313051,0,0
D1Mit236,D11Mit214,-1.07276685052873,0.24151559940685,4.44181184637095,0,0
D13Mit88,BV.TV.TRABECULAR,0.266312263143034,0.0599888808087862,4.43936042067364,3.30687830687831e-05,0.00330687830687831
D19MIT88,peri.c,-0.491117672588397,0.110721589120536,4.43560895837349,3.30687830687831e-05,0.00327380952380952
D6Mit74,pctFat,-0.286063609744165,0.0645051578845145,4.43474009096006,0,0
D6Mit74,D19Mit40,-0.887575603277063,0.200191225400289,4.4336388945236,0,0
D14Mit75,pQCT.fem.dens,0.506086649246752,0.114149846941811,4.43352893416262,0,0
D6Mit74,Femur.Length,-0.408208832053983,0.0922003431290864,4.42741120260761,3.30687830687831e-05,0.00330687830687831
D1Mit64,pQCT.fem.dens,0.483861945607102,0.109355388207812,4.42467402417889,0,0
D6Mit74,body.weight,-0.385535316023456,0.0872968815085101,4.4163698560741,3.30687830687831e-05,0.00330687830687831
D18Mit64,Final.IGF.1,0.213216433802274,0.0482804190138689,4.41620926572792,3.30687830687831e-05,0.00327380952380952
D11Mit213,ROI.L2.4.BMD,0.223629404609416,0.0506526421550429,4.4149603079916,3.30687830687831e-05,0.00330687830687831
D19MIT88,TV,-0.512756377933909,0.116273213234156,4.40992696143433,3.30687830687831e-05,0.00327380952380952
D6Mit74,STIFFNESS,-0.445565494456648,0.101066000022492,4.40865864244643,3.30687830687831e-05,0.00330687830687831
D10Mit126,BV.TV,-0.497816040609422,0.112921965012166,4.4084960844933,0,0
D4Mit42,STIFFNESS,0.454094086627781,0.103032802502653,4.40727686326972,3.30687830687831e-05,0.00330687830687831
D17MIT175,D19MIT88,-1.15113337118792,0.261422864161312,4.4033385330734,0,0
D18Mit64,BMD.g.cm2,0.472434512547068,0.107425293093519,4.39779589091546,3.30687830687831e-05,0.00327380952380952
D2Mit395,BV.TV,0.367212872694977,0.0835267843687365,4.39634873376525,0,0
D4MIT104,cort.thick,0.403884297386754,0.0919815464918108,4.39092745002621,0,0
D18Mit147,Final.IGF.1,0.185826597202699,0.0423441596559991,4.38848234827047,3.30687830687831e-05,0.00324074074074074
D9Mit1001,Tb.Th,-0.327098786254672,0.0747145665592913,4.37797877064704,3.30687830687831e-05,0.00330687830687831
D9Mit12,BV.TV.TRABECULAR,-0.25419829786603,0.0580764516036874,4.37695986663707,3.30687830687831e-05,0.00330687830687831
D18Mit123,pctFat,0.287272075144156,0.065696512072478,4.37271425958247,3.30687830687831e-05,0.00327380952380952
D18Mit64,BV.CORTICAL,0.499785504815348,0.114348258765458,4.37073122241823,3.30687830687831e-05,0.00327380952380952
D19MIT88,BV.CORTICAL,-0.47207560372461,0.108124087271425,4.36605399997091,3.30687830687831e-05,0.00327380952380952
D18Mit64,C.Th,0.436331415676325,0.100225321468624,4.35350477586567,3.30687830687831e-05,0.00327380952380952
D8Mit200,TV,-0.594208460069234,0.13656521260186,4.35109680385135,3.30687830687831e-05,0.00330687830687831
D18Mit64,Tb.N,0.21878608302874,0.0503796099249228,4.34275063571913,3.30687830687831e-05,0.00327380952380952
D15Mit242,endo.c,0.531281761162947,0.122354418920877,4.34215425849483,0,0
D9Mit151,pQCT.fem.dens,-0.512232112788241,0.118069826396184,4.33838287412605,0,0
D18Mit123,Femur.Length,0.407185702876407,0.0939144509027115,4.33570871109305,6.61375661375661e-05,0.00654761904761905
D8Mit200,BV.TV,0.537386203801421,0.124052721816557,4.33191788081911,0,0
D18Mit147,C.Th,0.381080425180868,0.0880551991462826,4.32774474279247,3.30687830687831e-05,0.00324074074074074
D12MIT133,pQCT.fem.dens,0.470958831521205,0.108855751773211,4.32644875304703,0,0
D18Mit147,Tb.N,0.191141389081823,0.0442734960782833,4.31728700041785,3.30687830687831e-05,0.00324074074074074
D13Mit88,STIFFNESS,-0.457869593382752,0.106069619494093,4.31668931751237,6.61375661375661e-05,0.00661375661375661
D19MIT88,BMD.g.cm2,-0.438210872640653,0.101581068819053,4.31390295194904,3.30687830687831e-05,0.00327380952380952
D10Mit126,cort.thick,-0.44246302125796,0.102893233318066,4.3002149605913,0,0
D2Mit395,cort.thick,0.327455194140629,0.0762405835267009,4.29502476231635,0,0
D6Mit74,BV.CORTICAL,-0.446151646329024,0.103883010420265,4.29475084062436,3.30687830687831e-05,0.00330687830687831
D9Mit1006,BV.TV.TRABECULAR,-0.278143169960457,0.0647853521701972,4.29330335705746,3.30687830687831e-05,0.00330687830687831
D18Mit9,cort.thick,0.435525059156777,0.101456289835048,4.29273591479514,0,0
D1Mit7,Final.IGF.1,0.19028228743324,0.0443394997138021,4.29148476328,3.30687830687831e-05,0.00330687830687831
D8Mit200,peri.c,-0.558494373779874,0.13014384365246,4.2913622197243,3.30687830687831e-05,0.00330687830687831
D14Mit75,BV.TV.TRABECULAR,0.250802390994004,0.0584583863892082,4.29027221730334,3.30687830687831e-05,0.00330687830687831
D18Mit123,body.weight,0.381374279487141,0.08893367325403,4.2883000952607,6.61375661375661e-05,0.00654761904761905
D19MIT17,BV.CORTICAL,-0.467473284923486,0.109024810405578,4.28776975795199,3.30687830687831e-05,0.00330687830687831
D17Mit164,D19MIT88,-1.17516159865977,0.274108486271327,4.28721348487012,0,0
D4MIT104,BV.TV.TRABECULAR,0.242024809169431,0.0564562520988989,4.28694431832734,3.30687830687831e-05,0.00330687830687831
sex,Final.IGF.1,-0.140472611352955,0.0328284250247761,4.27899331895875,3.30687830687831e-05,0.00330687830687831
D6Mit74,peri.c,-0.455661829719704,0.106494036384327,4.27875442785605,3.30687830687831e-05,0.00330687830687831
D19MIT17,pctFat,-0.28878545114564,0.0676484453446217,4.2689148239029,6.61375661375661e-05,0.00661375661375661
sex,BV.CORTICAL,0.330277582888046,0.0773815519298826,4.26816953978022,3.30687830687831e-05,0.00330687830687831
D1Mit64,cort.thick,0.417008880668347,0.0977655428211071,4.26539728246992,0,0
D13Mit88,body.weight,-0.390486697765241,0.0916015208385836,4.26288443893133,9.92063492063492e-05,0.00992063492063492
D19MIT17,BMD.g.cm2,-0.43633006208337,0.102424662055932,4.26000978011621,3.30687830687831e-05,0.00330687830687831
D19Mit40,BV.CORTICAL,-0.458662850692527,0.107686640155435,4.25923633637833,3.30687830687831e-05,0.00327380952380952
D18Mit123,STIFFNESS,0.438531266233577,0.102971047574171,4.25878221660026,9.92063492063492e-05,0.00982142857142857
D11Mit213,Tb.Th,0.340573822936032,0.0800363105420284,4.25524141017458,3.30687830687831e-05,0.00330687830687831
D2MIT206,Final.IGF.1,0.20289265093346,0.0476921183696968,4.2542176332091,3.30687830687831e-05,0.00330687830687831
D9Mit1001,ROI.L2.4.BMD,-0.201306072167402,0.0473224122871654,4.25392667951544,3.30687830687831e-05,0.00330687830687831
D19MIT17,Femur.Length,-0.411264624748716,0.0966836382978694,4.25371481658215,9.92063492063492e-05,0.00992063492063492
D6Mit74,TV,-0.475353651912614,0.111844481556206,4.2501305857789,6.61375661375661e-05,0.00661375661375661
D6Mit74,BMD.g.cm2,-0.414702551589229,0.0975994601816117,4.24902505421194,3.30687830687831e-05,0.00330687830687831
D2Mit395,BMD.g.cm2,0.443639060423953,0.104489627483503,4.24577128953776,3.30687830687831e-05,0.00330687830687831
D17MIT175,D19MIT108,-1.40502616874922,0.330923723918894,4.24577045160284,0,0
D11MIT30,BV.CORTICAL,0.432875635265896,0.102030934652748,4.24259207993287,3.30687830687831e-05,0.00330687830687831
D13Mit16,ROI.L2.4.BMD,0.194299749837561,0.0458246105375005,4.24007422122129,3.30687830687831e-05,0.00330687830687831
D14Mit75,ROI.L2.4.BMD,0.189121749556374,0.0446389628936582,4.23669676212936,3.30687830687831e-05,0.00330687830687831
D14Mit75,Tb.Th,0.2982982805784,0.070457744375122,4.23371885126266,3.30687830687831e-05,0.00330687830687831
D19MIT17,body.weight,-0.387458353136369,0.091529975366807,4.23313074851847,9.92063492063492e-05,0.00992063492063492
D13Mit88,D12Mit5,-1.62475107084667,0.383989768381665,4.23123532091553,0,0
D4MIT104,pQCT.fem.dens,0.48313254079194,0.114326444610647,4.22590366067368,0,0
D19MIT17,STIFFNESS,-0.447117165130185,0.105958192088002,4.21975079339632,9.92063492063492e-05,0.00992063492063492
D9Mit259,Final.IGF.1,-0.21155410420043,0.0501691088712596,4.21682005042795,3.30687830687831e-05,0.00330687830687831
D18Mit147,D3Mit19,-1.43771164359544,0.34161532951829,4.20856887664483,0,0
D2Mit395,BV.CORTICAL,0.466878372929651,0.111220775917301,4.19776223532913,3.30687830687831e-05,0.00330687830687831
D19Mit40,BMD.g.cm2,-0.424205142063267,0.101174057012794,4.19282526161446,3.30687830687831e-05,0.00327380952380952
D4MIT104,ROI.L2.4.BMD,0.171717082402852,0.0410145808569242,4.18673259155987,3.30687830687831e-05,0.00330687830687831
D6Mit14,Final.IGF.1,0.197809838799281,0.0472785472994411,4.18392378992617,3.30687830687831e-05,0.00330687830687831
D13Mit88,Femur.Length,-0.403446620527692,0.0967177534877012,4.17138121988116,0.000132275132275132,0.0132275132275132
D6Mit14,BV.TV.TRABECULAR,0.255539553258933,0.0613513359141686,4.16518319367058,3.30687830687831e-05,0.00330687830687831
D1Mit64,BV.TV,0.447126987283691,0.107369728679823,4.16436730148612,0,0
D13Mit16,TV,-0.510888092108054,0.122698243187446,4.16377674884532,0.000165343915343915,0.0165343915343915
D6Mit14,C.Th,0.408650930272399,0.0982345653955454,4.15995050852976,3.30687830687831e-05,0.00330687830687831
D17Mit164,Tb.Th,-0.281572805301704,0.0677320161338428,4.15715966206141,3.30687830687831e-05,0.00330687830687831
D6Mit14,Tb.N,0.205191898142279,0.0493855461187305,4.15489782473937,3.30687830687831e-05,0.00330687830687831
D13Mit125,D8Mit292,-0.807261681700905,0.194366024466501,4.15330654581577,0,0
D7Mit75,D4MIT104,-0.971664518266051,0.234792591073998,4.13839514194815,0,0
D18Mit123,BV.TV,0.466138317401806,0.112653464222992,4.13780721806394,0,0
D8Mit292,D11Mit2,-0.630828655386028,0.152632142991593,4.1330000550459,0,0
D4MIT104,Tb.Th,0.267481437100455,0.0647499056422982,4.13099346550586,3.30687830687831e-05,0.00330687830687831
D17Mit164,D4MIT104,-1.40071430556865,0.339192981026103,4.12954979590471,0,0
D6Mit14,ROI.L2.4.BMD,0.183899170708018,0.0445727776302017,4.12581805499622,3.30687830687831e-05,0.00330687830687831
D2MIT206,C.Th,0.408384774917834,0.0991655823829758,4.11821082581513,3.30687830687831e-05,0.00330687830687831
D13Mit125,Tb.N,0.203528452793544,0.049430738164828,4.1174471664751,3.30687830687831e-05,0.00330687830687831
D8MIT75,BV.TV.TRABECULAR,0.252880813342353,0.0614499240368421,4.11523394546004,3.30687830687831e-05,0.00330687830687831
D12MIT133,cort.thick,0.399775801379724,0.0971474438389749,4.11514483121517,0,0
D13Mit88,ROI.L2.4.BMD,0.179390606648755,0.0436209159666839,4.1124905947818,3.30687830687831e-05,0.00330687830687831
D14Mit5,BMD.g.cm2,0.43070716250744,0.104785017217422,4.11038881268448,3.30687830687831e-05,0.00327380952380952
