Source,Target,Effect,SE,|Effect|/SE,P_empirical,p.adjusted
D9Mit12,STIFFNESS,-0.582779237488174,0.115733249345386,5.03553854043248,0,< 0.00323
D9Mit1006,BV.CORTICAL,-0.628558072377937,0.124866129883025,5.03385564177229,0,< 0.00323
D11Mit2,BV.TV,0.493450275550931,0.0981517590683347,5.02742161969184,0,< 0.00323
D9Mit12,BMD.g.cm2,-0.524750701623279,0.104425915947056,5.02510030066986,0,< 0.00323
D1Mit7,BV.TV,0.420173880553198,0.0837570879758653,5.01657699315276,0,< 0.00323
D17MIT175,pctFat,-0.635375612817607,0.126785462085744,5.01142325283247,0,< 0.00323
D17Mit164,Tb.N,-0.56316213531811,0.112440325013506,5.00854240016173,0,< 0.00323
D14Mit75,Tb.Th,0.323375841754405,0.064593139180189,5.00634968138514,0,< 0.00323
D14MIT60,BV.TV.TRABECULAR,0.662136216677887,0.132540248969207,4.99573693144126,0,< 0.00323
D14Mit68,Tb.Th,0.427605729787989,0.0856754996097318,4.9909919607801,0,< 0.00323
D9Mit151,Femur.Length,-0.509113602834224,0.102086980899892,4.98705709921493,0,< 0.00323
D13Mit125,pQCT.fem.dens,0.552748450374891,0.110838993408014,4.98694938829103,0,< 0.00323
D14Mit5,STIFFNESS,0.429066640655857,0.0861244302036469,4.98193880228061,0,< 0.00323
D16Mit60,BV.TV,0.476543384718534,0.0956819815765726,4.98049242779493,0,< 0.00323
D9Mit12,peri.c,-0.590435835694663,0.118563798857935,4.97989977870171,0,< 0.00323
D4Mit42,BV.TV,0.554512764855018,0.111451175960414,4.97538729471973,0,< 0.00323
D7Mit75,C.Th,0.599569197441765,0.120636903198901,4.97003140451327,0,< 0.00323
D7Mit75,cort.thick,0.575263424552049,0.115769557711601,4.96903880366472,0,< 0.00323
D12Mit169,BV.TV.TRABECULAR,-0.630039055838454,0.127115282961387,4.95643829097905,0,< 0.00323
D14Mit68,endo.c,0.605356317898178,0.122172987076468,4.95491133010676,0,< 0.00323
D19MIT88,BV.CORTICAL,-0.573059987026044,0.115678448319221,4.95390451162221,0,< 0.00323
D9Mit259,Tb.Th,-0.448529185308845,0.0906228328229464,4.94940592052728,0,< 0.00323
D4Mit42,peri.c,0.540337704000241,0.109316549338611,4.94287193722637,0,< 0.00323
D15Mit67,BV.CORTICAL,0.579801085324181,0.117329741157315,4.9416378115655,0,< 0.00323
D4Mit15,D2MIT113,-1.02944320881188,0.209043920975508,4.92453071109634,0,< 0.00323
D7Mit75,pQCT.fem.dens,0.580005704242855,0.1182956461227,4.9030181858194,0,< 0.00323
D17Mit20,Tb.Th,-0.411922480221152,0.0841605432880451,4.89448456637595,0,< 0.00323
D9Mit151,BMD.g.cm2,-0.570288615626984,0.116814751251682,4.8819914395766,0,< 0.00323
D14MIT60,ROI.L2.4.BMD,0.451002674304253,0.0923972535621344,4.88112640708489,0,< 0.00323
D9Mit259,BV.CORTICAL,-0.611677877055865,0.125653673857882,4.86796651682221,0,< 0.00323
D17Mit76,cort.thick,0.538484218997897,0.110654600711755,4.86635183294909,0,< 0.00323
D17MIT175,pQCT.fem.dens,0.544001601138903,0.111848844762546,4.86372123282824,0,< 0.00323
D2Mit395,BV.CORTICAL,0.582473011686319,0.119798588066177,4.86210247623751,0,< 0.00323
D3Mit57,endo.c,0.583674281254487,0.12004640033384,4.86207232896058,0,< 0.00323
D3MIT178,peri.c,0.436787104123091,0.0898423282534888,4.86170731117633,0,< 0.00323
D3Mit57,BV.CORTICAL,0.581444095033313,0.119600896974605,4.86153624045791,0,< 0.00323
D14Mit5,ROI.L2.4.BMD,0.616303591012337,0.127009199284178,4.85243269374043,0,< 0.00323
D19MIT88,TV,-0.558936644882796,0.115220206161211,4.85102972390761,0,< 0.00323
D3Mit60,BV.CORTICAL,0.652464665463361,0.134526656333681,4.8500771761173,0,< 0.00323
D15Mit67,endo.c,0.597971960144111,0.123294515636487,4.84994776172471,0,< 0.00323
D9Mit151,Tb.N,-0.549631125942035,0.113389583179137,4.84728059255412,0,< 0.00323
D9Mit1006,D6Mit74,-1.03466064986297,0.213640804476882,4.8429917327658,0,< 0.00323
D17Mit164,Tb.Th,-0.422000406858906,0.0871533315305874,4.84204561601642,0,< 0.00323
D4Mit170,D4Mit111,-1.00572381059865,0.2081113968565,4.83262245984604,0,< 0.00323
D17Mit20,BMD.g.cm2,-0.522819554400607,0.108213425629938,4.8313742158807,0,< 0.00323
D14Mit68,STIFFNESS,0.540408262198483,0.11211983170662,4.81991681554204,0,< 0.00323
D1Mit17,cort.thick,0.487183376624688,0.101099498529102,4.81885057505454,0,< 0.00323
D9Mit1001,ROI.L2.4.BMD,-0.567249570389021,0.117924138679873,4.81029225007889,0,< 0.00323
D11Mit2,D1Mit7,-0.774316731935431,0.161095241631002,4.80657730232064,0,< 0.00323
D2MIT285,pQCT.fem.dens,0.546114934651267,0.113652471614094,4.80513029673123,0,< 0.00323
D18Mit147,Femur.Length,0.485668755259924,0.101317587964154,4.79352859675017,0,< 0.00323
D19Mit40,BV.CORTICAL,-0.56323614945881,0.117616874005421,4.78873592094319,0,< 0.00323
D9Mit253,ROI.L2.4.BMD,-0.556181314748962,0.116154380783971,4.7882939153485,0,< 0.00323
D7Mit75,BMD.g.cm2,0.528534262934095,0.110470755374156,4.78438172296362,0,< 0.00323
D13Mit88,TV,-0.587568185579493,0.122989791909975,4.77737360519786,0,< 0.00323
D1Mit386,BV.TV.TRABECULAR,0.630081597099817,0.13194884004677,4.77519618115991,0,< 0.00323
D11Mit188,Tb.Th,0.411670285055272,0.086323283207855,4.76893683554672,0,< 0.00323
D1Mit386,Tb.N,0.572658010344395,0.120172276864584,4.76530881569043,0,< 0.00323
D19MIT17,STIFFNESS,-0.519770191014929,0.109584261369388,4.74310986376848,0,< 0.00323
D1Mit540,body.weight,0.620482141508938,0.130836990091154,4.74240611219082,0,< 0.00323
D14Mit68,ROI.L2.4.BMD,0.542120864241064,0.11445828391117,4.73640566428377,0,< 0.00323
D17Mit76,body.weight,-0.584833169867908,0.123854116883265,4.7219517976873,0,< 0.00323
D9Mit90,ROI.L2.4.BMD,-0.552111568729891,0.116974704422196,4.71992275130834,0,< 0.00323
D19Mit40,TV,-0.544044271157334,0.115578595817306,4.70713688213775,0,< 0.00323
D9Mit12,TV,-0.576896143764765,0.122591923163367,4.70582505664738,0,< 0.00323
D19MIT17,BV.CORTICAL,-0.548005539588726,0.116524515596044,4.70292055526324,0,< 0.00323
D18Mit123,BV.TV.TRABECULAR,-0.499552621754508,0.106410718238189,4.69457052847168,0,< 0.00323
D17Mit20,BV.TV.TRABECULAR,-0.578903688973163,0.123540628922517,4.68593768723845,0,< 0.00323
D7Mit75,BV.CORTICAL,0.594763850985677,0.127018664104375,4.68249178323069,0,< 0.00323
D2Mit323,C.Th,0.476362189821721,0.101883379077406,4.67556331695483,0,< 0.00323
D14Mit68,peri.c,0.536696180811224,0.114899852561621,4.67099103128433,0,< 0.00323
D10Mit77,BMD.g.cm2,-0.518229197724965,0.110971340132166,4.66993727486539,0,< 0.00323
D2MIT285,BV.CORTICAL,0.425752062208533,0.0912515683754347,4.66569583173484,0,< 0.00323
D17Mit39,pQCT.fem.dens,0.467727054577485,0.100257168039601,4.66527295477501,0,< 0.00323
D14MIT60,STIFFNESS,0.402724381086023,0.0864071945622078,4.66077371365281,0,< 0.00323
D3Mit230,peri.c,0.527916630187705,0.113353749574885,4.65724894119137,0,< 0.00323
D9Mit1006,Tb.Th,-0.414302346634928,0.0889911832060495,4.65554374836949,0,< 0.00323
D17Mit76,BV.TV,0.473365390774321,0.101705874360209,4.65425811195347,0,< 0.00323
D3Mit230,STIFFNESS,0.514285277936071,0.110499618850411,4.65418146493597,0,< 0.00323
D18Mit147,pQCT.fem.dens,0.474107676066779,0.101874657251374,4.65383333655715,0,< 0.00323
D14Mit68,BMD.g.cm2,0.521538768672438,0.112357848167134,4.64176537002241,0,< 0.00323
D8Mit200,C.Th,0.57809628073033,0.124610177410844,4.63923808425636,0,< 0.00323
D13Mit16,BV.TV,0.525317103610584,0.113293948208881,4.63676226237655,0,< 0.00323
D4Mit42,Tb.Th,0.394797001413804,0.0852153537077636,4.63293273143847,0,< 0.00323
D8Mit292,BV.TV.TRABECULAR,-0.52507384982034,0.11358145869065,4.62288348708769,0,< 0.00323
D14Mit68,BV.TV,0.481519137054741,0.104172961912809,4.62230436970549,0,< 0.00323
D14Mit98,pctFat,-0.51623368008422,0.111844757757914,4.61562696752938,0,< 0.00323
D14Mit5,peri.c,0.40701808582768,0.0882211891523561,4.61360915374614,0,< 0.00323
D9Mit1006,ROI.L2.4.BMD,-0.570364311146341,0.123780510503167,4.60786846675468,0,< 0.00323
D9Mit1006,BV.TV.TRABECULAR,-0.56296402282008,0.12226216662341,4.60456442387539,0,< 0.00323
D4Mit42,D11Mit214,-1.09186572983624,0.237164055642599,4.60384153440882,0,< 0.00323
D3MIT178,C.Th,0.541320980081895,0.117581168684542,4.60380676717205,0,< 0.00323
D1Mit17,endo.c,-0.588181371094641,0.12798935566568,4.5955491223116,0,< 0.00323
D17MIT175,BV.CORTICAL,-0.563562561370492,0.122668603253307,4.594187480938,3.3003300330033e-05,0.0033003300330033
D8Mit292,Tb.N,-0.474914764997584,0.103387995935102,4.59351939944452,0,< 0.00323
D9Mit90,BV.TV.TRABECULAR,-0.564248203798481,0.122903973647981,4.5909679488036,0,< 0.00323
D17Mit39,BMD.g.cm2,-0.538339798325493,0.11742078798316,4.58470606075901,0,< 0.00323
D14Mit98,ROI.L2.4.BMD,0.442691928111086,0.0965852585329834,4.58343162129559,0,< 0.00323
D4Mit170,BV.TV.TRABECULAR,0.607414085164094,0.132600244684812,4.58079158607816,0,< 0.00323
D12MIT133,pQCT.fem.dens,0.497442127440356,0.108868838489847,4.56918742167665,0,< 0.00323
D8MIT75,BV.TV.TRABECULAR,-0.511564284319543,0.111993172819963,4.56781669309361,0,< 0.00323
D17MIT175,D5Mit95,-1.15669341498975,0.253619880994399,4.56073636835786,0,< 0.00323
D7Mit75,STIFFNESS,0.54954782056284,0.12068605891877,4.55353191152527,0,< 0.00323
D7Mit75,Tb.Th,0.386082389304311,0.0848183227880249,4.5518748380488,0,< 0.00323
D9Mit1001,BV.TV.TRABECULAR,-0.568333071331142,0.124898085778279,4.55037455369855,0,< 0.00323
D10Mit77,BV.CORTICAL,-0.548939666980566,0.120779749111017,4.54496445820561,3.3003300330033e-05,0.0033003300330033
D19Mit40,endo.c,-0.627146646779513,0.137999264815966,4.54456512950174,0,< 0.00323
D9Mit12,Femur.Length,-0.430730275728888,0.0949220091422481,4.53772817938783,0,< 0.00323
D3MIT178,TV,0.42150884288545,0.092929458098672,4.53579361711003,0,< 0.00323
D3MIT131,peri.c,0.531260910654161,0.117146634577884,4.53500787767793,0,< 0.00323
D9Mit151,C.Th,-0.549088508046542,0.121110849332459,4.53376812294703,0,< 0.00323
D8Mit292,peri.c,-0.539515180083745,0.119113205025343,4.52943214792143,0,< 0.00323
D19MIT17,endo.c,-0.598820993618503,0.132419379655087,4.52215525535803,0,< 0.00323
D8MIT75,Tb.N,-0.459033383894699,0.101687015600604,4.51417893605653,0,< 0.00323
D6Mit74,Tb.Th,-0.33013465889785,0.0732206668985192,4.50876334348884,0,< 0.00323
D14Mit5,BMD.g.cm2,0.379622596270245,0.0842106021614373,4.50801427048916,0,< 0.00323
D16Mit60,Tb.N,0.497837863410025,0.110517359006542,4.50461237840976,0,< 0.00323
D2MIT285,pctFat,0.550442233681642,0.122391948580688,4.49737290781637,0,< 0.00323
D16Mit60,pQCT.fem.dens,0.509903533257234,0.113379518487155,4.49731609430852,0,< 0.00323
D5Mit200,STIFFNESS,0.494334528436406,0.109918857853622,4.49726769445428,0,< 0.00323
D3MIT131,STIFFNESS,0.51371041750392,0.114241972973479,4.49668719939893,0,< 0.00323
D3Mit230,TV,0.52657248541502,0.117217474110175,4.49226951367408,0,< 0.00323
D18Mit9,pQCT.fem.dens,0.54572794372852,0.121508885297571,4.49125956831924,0,< 0.00323
D14Mit5,Tb.Th,0.373143377020785,0.0831389824862319,4.48818792174392,0,< 0.00323
D16Mit60,BV.TV.TRABECULAR,0.544513377682736,0.121391204424883,4.48560816463175,0,< 0.00323
D14Mit68,pctFat,-0.397217375355036,0.0885877959196039,4.48388371368358,0,< 0.00323
D12Mit201,Tb.N,-0.504365345319151,0.112896490250578,4.46750243696411,0,< 0.00323
D8Mit292,TV,-0.549857215248311,0.12308410238024,4.46732928635784,0,< 0.00323
D18Mit64,Tb.N,-0.454451291637612,0.10175402024564,4.466175297453,0,< 0.00323
D9Mit259,body.weight,-0.55865627033866,0.125136100626839,4.46438931323741,0,< 0.00323
D17Mit164,body.weight,-0.517837517816932,0.116054320294608,4.46202706200322,0,< 0.00323
D1Mit64,pQCT.fem.dens,0.487387710385482,0.109247256514177,4.46132677320123,0,< 0.00323
D16Mit60,BMD.g.cm2,0.421576476381306,0.0946093164423428,4.45597212023221,0,< 0.00323
D17MIT175,cort.thick,0.486972213793849,0.10930752776155,4.45506566442669,0,< 0.00323
D8Mit124,BMD.g.cm2,-0.442913403560608,0.0994929639543562,4.4517057886003,0,< 0.00323
D4Mit111,ROI.L2.4.BMD,0.54934707306048,0.123453714088854,4.44982216302618,0,< 0.00323
D19MIT17,peri.c,-0.498966109771077,0.112246009348767,4.44529041759253,0,< 0.00323
D9Mit90,Tb.N,-0.497856206649622,0.11206615938755,4.44252046621784,0,< 0.00323
D5Mit200,peri.c,0.500428001624301,0.11270470953137,4.44016939225609,0,< 0.00323
D3Mit60,STIFFNESS,0.561493875565397,0.126492831170292,4.43893832061899,0,< 0.00323
D4Mit42,TV,0.501172733870999,0.112968444868717,4.43639579577664,0,< 0.00323
D18Mit147,TV,0.536533597589857,0.120973523363628,4.43513243784027,0,< 0.00323
D4Mit170,Tb.N,0.510185319865884,0.115129341774013,4.43141002983692,0,< 0.00323
D10MIT96,TV,-0.554373387299086,0.125193689835916,4.42812563497148,0,< 0.00323
D18Mit123,pQCT.fem.dens,0.509526220547916,0.115084773955244,4.42739906450238,0,< 0.00323
D14Mit68,D7MIT93,-0.98950708858269,0.223668598150869,4.42398752781223,0,< 0.00323
D4Mit170,D14Mit68,-0.709839653484509,0.160457266984848,4.42385481706815,0,< 0.00323
D3Mit57,Femur.Length,0.418982670263293,0.0947612747397429,4.42145455951292,3.3003300330033e-05,0.0033003300330033
D18Mit64,Femur.Length,0.402807382105229,0.0913990540419748,4.40712856743836,3.3003300330033e-05,0.00326732673267327
D18Mit123,STIFFNESS,0.481422997726505,0.109515255174477,4.39594462853154,0,< 0.00323
D9Mit1006,D6Mit86,-1.17892330592206,0.268730152673496,4.38701535422576,0,< 0.00323
D2MIT285,body.weight,0.538961137219323,0.12310196744741,4.37816834608732,0,< 0.00323
D7Mit75,D5MIT88,-0.990129516655298,0.226200884636551,4.37721328210626,0,< 0.00323
D3Mit230,endo.c,0.554086049220948,0.126599709797071,4.3766770880368,0,< 0.00323
D11Mit213,TV,-0.532411124745958,0.121663976084514,4.37607862146571,0,< 0.00323
D7MIT93,pctFat,-0.561329768209824,0.128556704168177,4.36639825080998,0,< 0.00323
D5Mit200,TV,0.507791618912485,0.116542276117236,4.35714519940962,0,< 0.00323
D13Mit35,ROI.L2.4.BMD,-0.558534804097965,0.128314650869705,4.35285293076253,0,< 0.00323
D18Mit147,STIFFNESS,0.503708416036208,0.115761024592861,4.35127814225716,0,< 0.00323
D14MIT60,peri.c,0.385000651624123,0.0885534988086953,4.34766165994019,0,< 0.00323
D18Mit4,C.Th,0.459670094473177,0.105745815675051,4.346934122535,0,< 0.00323
D9Mit12,D5Mit95,-1.3998516555339,0.322106496589218,4.34592804043665,0,< 0.00323
D1Mit14,pctFat,0.557228055349178,0.128386467067336,4.34023980936344,3.3003300330033e-05,0.0033003300330033
D3Mit60,peri.c,0.610530522155004,0.140711654356408,4.33887672593623,0,< 0.00323
D18Mit9,Tb.N,-0.475081832389037,0.109532372554236,4.33736457369071,0,< 0.00323
D14Mit75,BMD.g.cm2,0.616948856586757,0.142320650624867,4.33492155831221,0,< 0.00323
D7MIT7,ROI.L2.4.BMD,0.518279977381099,0.119568225257028,4.33459622125349,0,< 0.00323
D3Mit60,TV,0.630251850586608,0.145510450951465,4.33131672993598,0,< 0.00323
D18Mit9,D2Mit395,-1.01653160980217,0.234798535010285,4.32937799104088,0,< 0.00323
D15Mit67,BMD.g.cm2,0.46708798776088,0.107889637405851,4.32931279585104,0,< 0.00323
D4Mit42,Femur.Length,0.429733280125567,0.0993096779311752,4.32720444852702,3.3003300330033e-05,0.0033003300330033
D2Mit365,Tb.N,-0.502397908408807,0.116154616777302,4.32525131026029,0,< 0.00323
D10Mit77,pctFat,-0.502905754379535,0.116310591241158,4.32381736704279,3.3003300330033e-05,0.0033003300330033
D14MIT60,body.weight,-0.53213740499784,0.123135403455467,4.32156301165075,0,< 0.00323
D17MIT175,D9Mit151,-0.68632513380803,0.158828994532471,4.32115770693062,0,< 0.00323
D8Mit200,BV.TV.TRABECULAR,-0.586015941196071,0.135676711988952,4.31920801002156,6.6006600660066e-05,0.0066006600660066
D8Mit200,peri.c,-0.568897845173023,0.131725393663337,4.31881681543505,0,< 0.00323
D5Mit200,Femur.Length,0.438569038592699,0.101585888012922,4.31722404727035,3.3003300330033e-05,0.0033003300330033
D18Mit123,Femur.Length,0.434108537411653,0.10061284072343,4.31464348178929,3.3003300330033e-05,0.0033003300330033
D17Mit20,pQCT.fem.dens,0.372973764515944,0.086588872247153,4.30740988808995,0,< 0.00323
D2Mit323,Tb.Th,-0.352744406930699,0.0819203752619442,4.30594227385778,0,< 0.00323
D10MIT96,peri.c,-0.52114786858962,0.121110367582562,4.30308221329071,0,< 0.00323
D8Mit92,BV.TV.TRABECULAR,-0.564794024140266,0.131307831066723,4.30129733734824,6.6006600660066e-05,0.0066006600660066
D11Mit2,BV.CORTICAL,0.546710007061512,0.127143909432613,4.29993075957185,3.3003300330033e-05,0.0033003300330033
D9Mit1006,Tb.N,-0.47828827862708,0.111342426963922,4.29565163674815,3.3003300330033e-05,0.0033003300330033
D3MIT131,endo.c,0.535842036761223,0.124760976011736,4.29494906092124,0,< 0.00323
D10Mit126,BV.CORTICAL,-0.540213809015997,0.125836149598879,4.29299379183173,3.3003300330033e-05,0.0033003300330033
D3MIT131,TV,0.395991005546409,0.0922757247710218,4.29138873229166,0,< 0.00323
D10MIT96,Femur.Length,-0.545454946894397,0.127109042796922,4.29123636597477,3.3003300330033e-05,0.0033003300330033
D18Mit64,pQCT.fem.dens,0.484870211077788,0.113118001382422,4.28641069637157,0,< 0.00323
D4MIT104,pQCT.fem.dens,0.490401994263156,0.114415435449605,4.28615240886059,0,< 0.00323
D18Mit4,BV.CORTICAL,0.477313650525378,0.111362943000152,4.28610844564987,3.3003300330033e-05,0.0033003300330033
D19MIT17,TV,-0.496693277326716,0.116063122222291,4.27950987201101,0,< 0.00323
D2Mit365,BV.TV.TRABECULAR,-0.508586369094366,0.118975066957377,4.27473068182064,6.6006600660066e-05,0.0066006600660066
D12Mit201,BV.TV.TRABECULAR,-0.530305566401171,0.12414226971079,4.27175665175613,6.6006600660066e-05,0.00646864686468647
D17Mit20,BV.CORTICAL,-0.523817421215116,0.122630402961848,4.27151349554059,3.3003300330033e-05,0.00326732673267327
D17Mit76,pctFat,-0.545493904368462,0.127720045226641,4.27101245854146,3.3003300330033e-05,0.00326732673267327
D11Mit213,peri.c,-0.50158971176368,0.11783146592551,4.25684012181239,0,< 0.00323
D12Mit169,BV.TV,-0.49860032480216,0.117149504501533,4.25610272039722,0,< 0.00323
D12MIT133,D7Mit259,-1.3999524751714,0.328968591650355,4.25558096032263,0,< 0.00323
D10Mit77,body.weight,-0.513836812686587,0.120783108133049,4.25421087955914,3.3003300330033e-05,0.0033003300330033
D13Mit88,STIFFNESS,-0.469318939106325,0.110340926688287,4.25335324971624,0,< 0.00323
D3MIT131,BV.CORTICAL,0.518174155173985,0.121840859934743,4.25287670697266,3.3003300330033e-05,0.0033003300330033
D19MIT88,BMD.g.cm2,-0.489309824947988,0.115108481145046,4.2508581477278,0,< 0.00323
D18Mit9,BMD.g.cm2,0.465020207467234,0.109418532070009,4.24992182466587,0,< 0.00323
D2MIT206,cort.thick,0.470066509009563,0.110687613353688,4.24678511684526,0,< 0.00323
D8Mit124,cort.thick,0.517408606912465,0.122025852838283,4.24015562995628,0,< 0.00323
D18Mit64,BMD.g.cm2,0.465828853106698,0.109892906379906,4.2389346906187,0,< 0.00323
D7Mit75,ROI.L2.4.BMD,0.390479454427065,0.0921924953752794,4.23547982769722,0,< 0.00323
D1Mit236,Tb.Th,0.381314890440669,0.0900321431308678,4.23531948902296,0,< 0.00323
D14MIT60,endo.c,0.502336086149694,0.118688183127922,4.23240185257766,3.3003300330033e-05,0.00326732673267327
D18Mit9,BV.TV,0.474826842293024,0.112603957099855,4.21678646578962,3.3003300330033e-05,0.0033003300330033
D19Mit40,BV.TV.TRABECULAR,-0.511824245924569,0.121429438444184,4.21499310613901,6.6006600660066e-05,0.00653465346534653
D17Mit164,BV.CORTICAL,-0.485931285946305,0.115313720192377,4.21399366125411,3.3003300330033e-05,0.0033003300330033
D2Mit323,D12Mit5,-0.935314188418233,0.222073485815355,4.21173281890982,0,< 0.00323
D11Mit213,Tb.Th,0.277866777234481,0.0660350622194415,4.20786727376891,3.3003300330033e-05,0.0033003300330033
D19MIT88,endo.c,-0.531854870458697,0.126442455558562,4.20629975991228,3.3003300330033e-05,0.00326732673267327
D3Mit230,BV.CORTICAL,0.528924199830664,0.125775026027883,4.20531974060897,3.3003300330033e-05,0.0033003300330033
D18Mit147,BMD.g.cm2,0.456708333252394,0.108623260880096,4.20451687375258,0,< 0.00323
D9Mit1001,Tb.N,-0.4783138780619,0.113771476146484,4.20416341830756,6.6006600660066e-05,0.0066006600660066
D8Mit200,TV,-0.571910057190726,0.136049808152671,4.20368146751774,0,< 0.00323
D18Mit123,body.weight,0.472994850735061,0.112610299854872,4.20028053690151,3.3003300330033e-05,0.0033003300330033
D6Mit74,BMD.g.cm2,-0.450431487371911,0.107276200672576,4.19880164051206,0,< 0.00323
D2MIT285,BV.TV,0.47248252716837,0.112637577590665,4.19471491907801,6.6006600660066e-05,0.0066006600660066
D9Mit12,BV.CORTICAL,-0.476206413984076,0.113567475784228,4.19315839060156,3.3003300330033e-05,0.0033003300330033
D7Mit228,pctFat,-0.521897768838534,0.124524458402964,4.19112659096787,3.3003300330033e-05,0.0033003300330033
D16Mit60,Tb.Th,0.347895731395634,0.083032688582498,4.18986470671702,3.3003300330033e-05,0.0033003300330033
D11MIT30,BMD.g.cm2,0.533876643807068,0.127422053205187,4.18982923581815,0,< 0.00323
D4MIT104,BV.TV,0.432172845232512,0.103226861329516,4.18663165445812,6.6006600660066e-05,0.0066006600660066
D6Mit14,Tb.Th,0.353602141730595,0.0846107536012815,4.17916312856525,3.3003300330033e-05,0.0033003300330033
D10Mit77,Femur.Length,-0.437196240340445,0.104659088638579,4.17733658899153,3.3003300330033e-05,0.0033003300330033
D18Mit123,TV,0.483766503860318,0.116086772900784,4.16728359116141,0,< 0.00323
D10MIT96,STIFFNESS,-0.492825384990292,0.118272028318662,4.1668803012532,0,< 0.00323
D7Mit259,Tb.N,0.512939529395986,0.123143316612537,4.16538666901362,6.6006600660066e-05,0.0066006600660066
D9Mit12,endo.c,-0.526997964046443,0.126614301038671,4.16223096224718,3.3003300330033e-05,0.0033003300330033
D15Mit242,endo.c,0.543700180764442,0.130631035508579,4.16210572508809,3.3003300330033e-05,0.0033003300330033
D4Mit15,BV.TV.TRABECULAR,0.497807724899606,0.119616134565925,4.16171051427218,6.6006600660066e-05,0.0066006600660066
D19MIT88,BV.TV.TRABECULAR,-0.509128541070694,0.122340781061097,4.16156032890157,6.6006600660066e-05,0.00653465346534653
sex,STIFFNESS,0.327790005259959,0.0787730808332279,4.16119316132791,0,< 0.00323
D17Mit39,BV.CORTICAL,-0.488425619243701,0.117580456502145,4.15396940761828,3.3003300330033e-05,0.00323432343234323
D9Mit151,pQCT.fem.dens,-0.494061857571476,0.119024871054951,4.15091277304034,0,< 0.00323
D10Mit126,pQCT.fem.dens,-0.476380012008949,0.114805074182018,4.14946826525864,0,< 0.00323
D9Mit1006,body.weight,-0.50702464847656,0.122482665628832,4.13956249134088,9.9009900990099e-05,0.0099009900990099
D15MIT143,body.weight,0.512242855336291,0.123837167621901,4.13642257145504,9.9009900990099e-05,0.0099009900990099
D18Mit9,Femur.Length,0.411252950690984,0.0994229023618295,4.13640057694466,3.3003300330033e-05,0.0033003300330033
D19MIT88,Femur.Length,-0.399364349784389,0.096563631788184,4.1357635622116,3.3003300330033e-05,0.00326732673267327
D1Mit236,D11Mit214,-1.40158199290186,0.338983852340091,4.13465710306372,0,< 0.00323
D9Mit259,ROI.L2.4.BMD,-0.507777166801254,0.122821436512268,4.13427151823399,0,< 0.00323
D14Mit75,ROI.L2.4.BMD,0.644040422426925,0.155845201505118,4.13256498247573,0,< 0.00323
D18Mit147,body.weight,0.469467743271635,0.113636243450795,4.13132051021132,9.9009900990099e-05,0.0098019801980198
D6Mit74,body.weight,-0.460552304699609,0.111550625827123,4.12863936248424,9.9009900990099e-05,0.0099009900990099
D14Mit5,endo.c,0.385726586806945,0.0935623045796435,4.12267086130399,3.3003300330033e-05,0.00326732673267327
D19Mit40,Tb.Th,-0.353858070173547,0.0858551361040651,4.12157136114297,6.6006600660066e-05,0.00653465346534653
D9Mit151,cort.thick,-0.479489006639696,0.116391145394281,4.11963474554188,0,< 0.00323
D10Mit77,STIFFNESS,-0.492297402286086,0.119655238106918,4.11429879773583,3.3003300330033e-05,0.0033003300330033
D5MIT88,BV.CORTICAL,0.516345655861468,0.125554229599653,4.11253095581016,3.3003300330033e-05,0.0033003300330033
D8Mit200,Tb.N,-0.504682133712839,0.122832308508617,4.10870836704525,6.6006600660066e-05,0.0066006600660066
D12Mit60,body.weight,0.516873002299733,0.125982559201456,4.10273458148449,9.9009900990099e-05,0.0097029702970297
D2Mit323,BV.CORTICAL,0.483913017629001,0.118044144416252,4.09942416052935,3.3003300330033e-05,0.0033003300330033
D12MIT133,BV.TV,0.444477070573491,0.108591060087577,4.09312764987308,6.6006600660066e-05,0.0066006600660066
D8Mit92,Tb.N,-0.490146174048754,0.119834918318559,4.09017822956905,6.6006600660066e-05,0.0066006600660066
D4MIT104,cort.thick,0.477694128494805,0.116840496783706,4.08842945420805,0,< 0.00323
D14MIT60,BMD.g.cm2,0.34526610949053,0.0844509363895305,4.08836330597908,3.3003300330033e-05,0.00326732673267327
D8MIT75,BV.TV,0.43820047247383,0.10728084772101,4.08461045734273,6.6006600660066e-05,0.0066006600660066
D10Mit126,body.weight,-0.487981825095872,0.119602190773867,4.0800408582691,9.9009900990099e-05,0.0099009900990099
D17MIT175,D12MIT133,-0.88329873054571,0.216573450649488,4.07851806348728,0,< 0.00323
D3Mit60,endo.c,0.610441501341797,0.149836472790033,4.0740514640732,3.3003300330033e-05,0.0033003300330033
D5Mit66,Tb.N,-0.455472843474485,0.11180623178,4.07376973736771,6.6006600660066e-05,0.0066006600660066
D3MIT178,ROI.L2.4.BMD,-0.563222062865074,0.138494402610023,4.06674964656162,3.3003300330033e-05,0.0033003300330033
D14Mit75,pQCT.fem.dens,0.438353693607384,0.107830684985639,4.06520364463756,6.6006600660066e-05,0.0066006600660066
D8Mit124,pQCT.fem.dens,0.506346544690665,0.124602543363238,4.06369349311414,9.9009900990099e-05,0.0099009900990099
D4Mit111,D2MIT113,-0.936483413993934,0.230472248094336,4.06332398688894,0,< 0.00323
